date,srcip,dstip,srcport,dstport,time,pkt_len,tos,id,flag,ttl,chksum
2015-05-21 13:01:00,3692851740,3617492203,443,47953,1432213260003286,1450,0,17414,2,87,10117
2015-05-21 13:01:00,1787877175,1545329577,12093,31286,1432213260003288,1455,0,14737,0,119,35616
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003292,1500,0,60031,2,59,43539
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003301,1500,0,60032,2,59,43538
2015-05-21 13:01:00,3692851740,3617492203,443,47953,1432213260003302,1450,0,17415,2,87,10116
2015-05-21 13:01:00,1787877175,1545329577,12093,31286,1432213260003304,1455,0,14738,0,119,35615
2015-05-21 13:01:00,3692851740,3617492203,443,47953,1432213260003305,1450,0,17416,2,87,10115
2015-05-21 13:01:00,3692851740,3617492203,443,47953,1432213260003306,492,0,17417,2,87,11072
2015-05-21 13:01:00,900153861,808864329,8080,46862,1432213260003310,52,8,37041,2,53,49887
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003312,1500,0,60033,2,59,43537
2015-05-21 13:01:00,2289871058,137090813,52779,80,1432213260003313,52,0,29400,2,55,49268
2015-05-21 13:01:00,1565286955,3225482891,9182,46972,1432213260003315,1457,0,27063,0,111,26177
2015-05-21 13:01:00,3692844302,3617517386,443,36126,1432213260003321,213,0,25815,2,86,50999
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003331,1500,0,60034,2,59,43536
2015-05-21 13:01:00,2097817565,1344879551,57437,62262,1432213260003338,40,0,20555,2,114,34741
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003348,1500,0,60035,2,59,43535
2015-05-21 13:01:00,2670304626,1643608323,34767,1194,1432213260003357,186,0,45265,2,56,31190
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003360,1500,0,60036,2,59,43534
2015-05-21 13:01:00,2323637889,2420890353,53,23040,1432213260003363,256,8,0,2,57,25767
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003368,1500,0,60037,2,59,43533
2015-05-21 13:01:00,2661723499,3617517363,50845,443,1432213260003370,52,0,10047,2,55,2465
2015-05-21 13:01:00,1338685649,2342740062,50188,443,1432213260003371,40,0,16212,2,115,54238
2015-05-21 13:01:00,1620786375,2243093034,443,62888,1432213260003372,1500,0,12203,2,58,1586
2015-05-21 13:01:00,847876963,1554569700,49125,80,1432213260003375,52,0,907,2,53,17856
2015-05-21 13:01:00,893766511,3366942281,80,49365,1432213260003376,40,8,61815,2,53,5283
2015-05-21 13:01:00,1704787454,2233476903,54490,33703,1432213260003377,40,0,11666,2,112,52571
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003383,1500,0,60038,2,59,43532
2015-05-21 13:01:00,1620786375,2243093034,443,62888,1432213260003384,1500,0,12204,2,58,1585
2015-05-21 13:01:00,3692851737,1871881539,443,59037,1432213260003392,105,0,8944,2,87,40339
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003394,1500,0,60039,2,59,43531
2015-05-21 13:01:00,1620786375,2243093034,443,62888,1432213260003398,1500,0,12205,2,58,1584
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003406,1500,0,60040,2,59,43530
2015-05-21 13:01:00,1897344653,2243093226,53021,80,1432213260003408,52,0,64225,2,55,16545
2015-05-21 13:01:00,1620786375,2243093034,443,62888,1432213260003412,1500,0,12206,2,58,1583
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003413,1500,0,60041,2,59,43529
2015-05-21 13:01:00,2295943708,1643606812,30742,5128,1432213260003416,1500,0,35360,2,54,1267
2015-05-21 13:01:00,3692851740,3617492200,80,44275,1432213260003417,52,0,21717,2,87,7215
2015-05-21 13:01:00,2207281492,3617517103,33048,443,1432213260003419,52,0,38256,2,52,63136
2015-05-21 13:01:00,1620786375,2243093034,443,62888,1432213260003421,1500,0,12207,2,58,1582
2015-05-21 13:01:00,2102694299,2243093251,47342,443,1432213260003423,52,0,5684,2,55,46570
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003423,1500,0,60042,2,59,43528
2015-05-21 13:01:00,1620786375,2243093034,443,62888,1432213260003425,923,0,12208,2,58,2158
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003428,1500,0,60043,2,59,43527
2015-05-21 13:01:00,1565286955,3225482891,9182,46972,1432213260003439,1457,0,27064,0,111,26176
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003440,1500,0,60044,2,59,43526
2015-05-21 13:01:00,3692851737,1871881539,443,59037,1432213260003445,52,0,8945,2,87,40391
2015-05-21 13:01:00,1692443504,1871850918,80,49733,1432213260003451,1500,0,60045,2,59,43525
2015-05-21 13:01:00,3617471843,1828785695,3486,16402,1432213260003453,255,8,60684,0,60,184
2015-05-21 13:01:00,3411936572,1505192120,15881,61509,1432213260003455,131,0,25136,0,115,21040
2015-05-21 13:01:00,557403745,1545329443,37881,51058,1432213260003456,58,0,22361,2,56,17537
2015-05-21 13:01:00,3538390064,4234316642,80,40879,1432213260003459,40,0,39962,2,59,48344
2015-05-21 13:01:00,371923165,1554185725,80,59791,1432213260003459,40,0,8012,2,58,38876
2015-05-21 13:01:00,3268337445,853580454,8323,80,1432213260003462,40,0,29343,2,112,10422
2015-05-21 13:01:00,137748138,150789472,51490,9043,1432213260003462,1056,0,50538,2,60,43046
2015-05-21 13:01:00,1761065549,1505192107,1027,32448,1432213260003469,73,0,6045,0,51,35424
2015-05-21 13:01:00,643537784,1545329448,63870,8080,1432213260003473,113,0,29318,0,117,55774
2015-05-21 13:01:00,2056230109,3694617799,58336,9300,1432213260003479,40,0,49204,2,54,13360
2015-05-21 13:01:00,2025248967,2283387948,51520,80,1432213260003480,52,0,44904,2,51,664
2015-05-21 13:01:00,3617471843,1828785695,3486,16402,1432213260003481,285,8,60685,0,60,153
2015-05-21 13:01:00,1698741956,2299785499,41611,80,1432213260003492,52,0,3139,2,57,38733
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260003499,1500,0,6422,2,55,10016
2015-05-21 13:01:00,640901868,150790010,55366,443,1432213260003503,1330,0,1087,2,52,52209
2015-05-21 13:01:00,2010882219,1554569608,54880,80,1432213260003507,52,0,9673,2,53,53571
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260003510,1500,0,6423,2,55,10015
2015-05-21 13:01:00,1897347390,3617492222,36198,443,1432213260003511,52,0,53299,2,59,24734
2015-05-21 13:01:00,3692851740,3617517373,443,46953,1432213260003514,52,0,14830,2,87,54464
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003519,1450,0,61349,2,86,47484
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003533,1450,0,61350,2,86,47483
2015-05-21 13:01:00,3338398253,1344972823,59401,34482,1432213260003535,40,0,10268,2,117,13385
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003538,1450,0,61351,2,86,47482
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003541,1450,0,61352,2,86,47481
2015-05-21 13:01:00,2180835419,3715401932,161,43350,1432213260003543,74,0,5749,0,55,40085
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003544,1450,0,61353,2,86,47480
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003548,1450,0,61354,2,86,47479
2015-05-21 13:01:00,1897347390,3617492222,36198,443,1432213260003549,52,0,53300,2,59,24733
2015-05-21 13:01:00,3338398253,1344972823,59401,34482,1432213260003549,40,0,10269,2,117,13384
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003550,1274,0,61355,2,86,47654
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260003551,1500,0,6424,2,55,10014
2015-05-21 13:01:00,1565286955,3225482891,9182,46972,1432213260003554,1457,0,27065,0,111,26175
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260003563,1500,0,6425,2,55,10013
2015-05-21 13:01:00,3692844302,2243093279,443,61896,1432213260003567,1450,0,30989,2,86,3140
2015-05-21 13:01:00,2295728656,1541915534,5194,80,1432213260003578,40,0,26969,2,115,60442
2015-05-21 13:01:00,1173800859,1871965237,53393,30803,1432213260003579,40,0,21828,2,115,18737
2015-05-21 13:01:00,2342758305,2243093024,9482,58193,1432213260003579,52,0,14868,2,58,27544
2015-05-21 13:01:00,3692844302,2243093279,443,61896,1432213260003589,1450,0,30990,2,86,3139
2015-05-21 13:01:00,146736697,3617492175,47577,80,1432213260003591,64,0,6801,2,59,45505
2015-05-21 13:01:00,2251350403,853560550,51302,443,1432213260003593,231,0,28955,2,116,44411
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003597,1450,0,61356,2,86,47477
2015-05-21 13:01:00,3692844302,2243093279,443,61896,1432213260003598,1450,0,30991,2,86,3138
2015-05-21 13:01:00,3692844302,2243093279,443,61896,1432213260003599,316,0,30992,2,86,4271
2015-05-21 13:01:00,1897347390,3617492222,36198,443,1432213260003600,52,0,53301,2,59,24732
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003602,1450,0,61357,2,86,47476
2015-05-21 13:01:00,1790768418,2243093296,54711,80,1432213260003603,1008,0,33636,2,57,61921
2015-05-21 13:01:00,3694329181,1871858242,5938,62804,1432213260003604,40,0,6305,2,121,21962
2015-05-21 13:01:00,4185088861,137688902,52180,80,1432213260003604,52,0,45507,2,50,15029
2015-05-21 13:01:00,489530751,150789639,49756,80,1432213260003605,52,0,38833,2,50,1891
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260003606,1500,0,6426,2,55,10012
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003607,1450,0,61358,2,86,47475
2015-05-21 13:01:00,1894665574,3225474968,49449,59680,1432213260003608,1492,0,1728,2,116,42038
2015-05-21 13:01:00,2422044700,2422044976,22564,31420,1432213260003609,200,24,20,2,240,30705
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003610,1450,0,61359,2,86,47474
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003612,1450,0,61360,2,86,47473
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003613,1115,0,61361,2,86,47807
2015-05-21 13:01:00,1626458713,3714480927,59825,80,1432213260003615,40,0,23022,2,119,9745
2015-05-21 13:01:00,1865700500,148680957,20165,80,1432213260003617,40,0,65389,2,57,50368
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260003619,1500,0,6427,2,55,10011
2015-05-21 13:01:00,1626458713,3714480927,59825,80,1432213260003621,40,0,23024,2,119,9743
2015-05-21 13:01:00,2197940839,2243093449,40725,9042,1432213260003622,906,0,12655,2,59,13327
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260003629,1500,0,6428,2,55,10010
2015-05-21 13:01:00,2130197932,1672847806,13553,80,1432213260003640,52,0,55856,2,51,43899
2015-05-21 13:01:00,1836758189,2243093054,46829,80,1432213260003641,448,0,45854,0,45,20225
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260003646,319,8,62944,2,60,42163
2015-05-21 13:01:00,1907405565,3617482715,53,64626,1432213260003647,82,0,15688,0,51,58923
2015-05-21 13:01:00,904332576,1725999537,80,52729,1432213260003648,52,8,44530,2,248,35120
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003653,1450,0,61362,2,86,47471
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003659,1450,0,61363,2,86,47470
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003663,1450,0,61364,2,86,47469
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003665,1450,0,61365,2,86,47468
2015-05-21 13:01:00,1531295191,853553324,26697,80,1432213260003666,60,0,16198,2,56,36557
2015-05-21 13:01:00,1382779724,1545329622,46556,30082,1432213260003668,1466,0,18244,0,119,57669
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003670,1450,0,61366,2,86,47467
2015-05-21 13:01:00,1565286955,3225482891,9182,46972,1432213260003672,1457,0,27066,0,111,26174
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003673,1115,0,61367,2,86,47801
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260003675,1271,8,62945,2,60,41210
2015-05-21 13:01:00,2348293828,1692674714,49921,443,1432213260003691,52,0,5864,2,54,62369
2015-05-21 13:01:00,3315235457,150789604,50396,443,1432213260003702,40,0,21922,2,117,35121
2015-05-21 13:01:00,2336596636,2320058574,3484,16402,1432213260003710,177,8,27816,0,60,4243
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003711,1450,0,61368,2,86,47465
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003714,1450,0,61369,2,86,47464
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003716,1450,0,61370,2,86,47463
2015-05-21 13:01:00,499775823,1545329446,56784,26256,1432213260003717,48,0,17280,0,51,62946
2015-05-21 13:01:00,1626458713,3714480927,59825,80,1432213260003719,40,0,23025,2,119,9742
2015-05-21 13:01:00,1626458713,3714480927,59825,80,1432213260003719,40,0,23027,2,119,9740
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003720,1450,0,61371,2,86,47462
2015-05-21 13:01:00,1626458713,3714480927,59825,80,1432213260003721,40,0,23028,2,119,9739
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003721,1450,0,61372,2,86,47461
2015-05-21 13:01:00,288040791,137658955,63691,443,1432213260003723,52,0,8041,0,55,41306
2015-05-21 13:01:00,2110455894,3696324721,59714,42787,1432213260003723,1392,0,0,2,55,29593
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003724,1115,0,61373,2,86,47795
2015-05-21 13:01:00,1626458713,3714480927,59825,80,1432213260003752,40,0,23029,2,119,9738
2015-05-21 13:01:00,288040791,137658955,63691,443,1432213260003752,52,0,8043,0,55,41304
2015-05-21 13:01:00,288040791,137658955,63691,443,1432213260003752,52,0,8042,0,55,41305
2015-05-21 13:01:00,292936733,135550897,52535,80,1432213260003761,456,0,37699,2,56,24725
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260003767,1500,8,62946,2,60,40980
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260003771,1500,8,62947,2,60,40979
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003773,1450,0,61374,2,86,47459
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260003775,1276,8,62948,2,60,41202
2015-05-21 13:01:00,2514487466,1640391200,43011,6210,1432213260003776,52,0,2436,2,55,55247
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003779,1450,0,61375,2,86,47458
2015-05-21 13:01:00,3692844302,2283388135,443,62563,1432213260003781,1450,0,61376,2,86,47457
2015-05-21 13:01:00,111464438,853571605,51195,80,1432213260003782,52,0,11139,2,55,38577
2015-05-21 13:01:00,457958087,3696323699,56791,38008,1432213260003790,52,0,15035,0,119,49702
2015-05-21 13:01:00,2026405942,2283388158,49212,80,1432213260003792,52,0,51972,2,51,16041
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260003794,1500,8,62949,2,60,40977
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260003795,374,8,62950,2,60,42102
2015-05-21 13:01:00,3447680115,1709201838,443,40486,1432213260003802,52,0,26372,2,56,57918
2015-05-21 13:01:00,1025670820,3617517406,54502,443,1432213260003804,52,0,61848,2,58,52327
2015-05-21 13:01:00,1657281350,2342722185,46293,443,1432213260003805,52,0,25527,2,58,47314
2015-05-21 13:01:00,3423801247,1506690694,40231,19132,1432213260003812,68,0,0,2,54,51362
2015-05-21 13:01:00,2594047361,1690689229,49869,80,1432213260003836,40,0,50986,2,56,38899
2015-05-21 13:01:00,1657172584,3617517160,35207,443,1432213260003842,72,0,1193,2,58,41169
2015-05-21 13:01:00,1645707233,1652636431,443,54730,1432213260003848,84,0,3705,2,123,29090
2015-05-21 13:01:00,697631127,3617517396,45825,80,1432213260003862,40,8,31972,2,115,39108
2015-05-21 13:01:00,3237888049,1554569685,1067,80,1432213260003871,40,0,1684,0,53,18319
2015-05-21 13:01:00,1626458713,3714480927,59825,80,1432213260003873,40,0,23034,2,119,9733
2015-05-21 13:01:00,1626458713,3714480927,59825,80,1432213260003873,40,0,23035,2,119,9732
2015-05-21 13:01:00,1987448613,2234919739,33489,80,1432213260003888,52,3,55886,2,54,13414
2015-05-21 13:01:00,1981048089,3617517171,64760,443,1432213260003913,52,0,8619,2,57,32473
2015-05-21 13:01:00,847875243,1554569720,51050,80,1432213260003917,52,0,965,2,53,19498
2015-05-21 13:01:00,2431176334,4152946939,8080,62457,1432213260003932,129,0,5649,2,59,57695
2015-05-21 13:01:00,1572182308,1545329603,36752,61692,1432213260003934,108,0,42563,2,56,28037
2015-05-21 13:01:00,3617473216,2243093455,41163,9043,1432213260003936,224,8,2071,2,61,45325
2015-05-21 13:01:00,1625572315,2420890353,53,62095,1432213260003938,81,0,37203,0,56,57676
2015-05-21 13:01:00,2431176334,4152946939,8080,62457,1432213260003940,129,0,5650,2,59,57694
2015-05-21 13:01:00,465965641,150789912,60760,80,1432213260003946,52,0,53290,2,56,23670
2015-05-21 13:01:00,1787877175,1545329577,12093,31286,1432213260003950,1455,0,14739,0,119,35614
2015-05-21 13:01:00,1897347178,2243093062,34862,80,1432213260003951,1069,0,20763,2,56,56373
2015-05-21 13:01:00,2348556950,2299785499,54261,80,1432213260003952,52,0,65202,2,58,6480
2015-05-21 13:01:00,2128330549,3617517371,33381,443,1432213260003953,52,0,60994,2,56,20374
2015-05-21 13:01:00,3404810180,1672847805,51756,80,1432213260003959,52,0,4589,2,115,56750
2015-05-21 13:01:00,1713531353,3781038890,80,53042,1432213260003968,516,0,59141,2,54,38762
2015-05-21 13:01:00,106986031,1545329469,11142,3043,1432213260003976,48,0,31711,0,118,4342
2015-05-21 13:01:00,1530072589,2321742379,50457,80,1432213260004010,52,0,15665,2,55,6341
2015-05-21 13:01:00,1836758355,2243093028,39562,80,1432213260004024,530,0,29013,0,49,35820
2015-05-21 13:01:00,697631127,3617517396,45825,80,1432213260004036,40,8,31973,2,115,39107
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004040,1450,0,39941,2,86,6201
2015-05-21 13:01:00,1657172584,3617517160,35207,443,1432213260004046,72,0,1194,2,58,41168
2015-05-21 13:01:00,1025670820,3617517406,54502,443,1432213260004053,52,0,61849,2,58,52326
2015-05-21 13:01:00,2128330549,3617517371,33381,443,1432213260004056,52,0,60995,2,56,20373
2015-05-21 13:01:00,1692437538,3617517176,53342,80,1432213260004057,52,0,28714,2,58,6528
2015-05-21 13:01:00,1861773208,2342717538,38364,80,1432213260004060,52,0,4149,2,54,51705
2015-05-21 13:01:00,288040791,137658955,63691,443,1432213260004062,52,0,8049,0,55,41298
2015-05-21 13:01:00,893766511,3366942281,80,49365,1432213260004063,287,8,61816,2,53,5035
2015-05-21 13:01:00,697631127,3617517396,45825,80,1432213260004071,40,8,31974,2,115,39106
2015-05-21 13:01:00,2288750351,1505192178,61096,59755,1432213260004075,1392,8,2756,2,56,22680
2015-05-21 13:01:00,3457322294,3225475831,60655,23045,1432213260004077,52,0,36260,2,51,50078
2015-05-21 13:01:00,2288750351,1505192178,61096,59755,1432213260004082,1392,8,2757,2,56,22679
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004086,1450,0,39942,2,86,6200
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260004088,1500,8,62951,2,60,40975
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004089,1450,0,39943,2,86,6199
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004092,1450,0,39944,2,86,6198
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260004094,1500,8,62952,2,60,40974
2015-05-21 13:01:00,288040791,137658955,63691,443,1432213260004095,52,0,8050,0,55,41297
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004095,1450,0,39945,2,86,6197
2015-05-21 13:01:00,288040791,137658955,63691,443,1432213260004096,52,0,8051,0,55,41296
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004096,1450,0,39946,2,86,6196
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260004097,1276,8,62953,2,60,41197
2015-05-21 13:01:00,697631127,3617517396,45825,80,1432213260004107,40,8,31975,2,115,39105
2015-05-21 13:01:00,1937042989,150789938,53362,80,1432213260004113,52,0,46057,2,56,17674
2015-05-21 13:01:00,2179756583,568954144,443,53995,1432213260004116,1380,8,62954,2,60,41092
2015-05-21 13:01:00,3617511262,1555426974,3491,16402,1432213260004125,1239,8,40355,0,59,58137
2015-05-21 13:01:00,3272036271,853560555,53830,80,1432213260004127,40,0,9113,2,116,20661
2015-05-21 13:01:00,3985845715,853563484,2519,8006,1432213260004131,52,0,26465,2,52,14528
2015-05-21 13:01:00,3985845715,853563484,2519,8006,1432213260004132,52,0,26466,2,52,14527
2015-05-21 13:01:00,3405375749,1672847806,51991,80,1432213260004132,40,0,1981,2,116,17824
2015-05-21 13:01:00,3405375749,1672847806,51991,80,1432213260004133,40,0,1982,2,116,17823
2015-05-21 13:01:00,2128330549,3617517371,33381,443,1432213260004133,52,0,60996,2,56,20372
2015-05-21 13:01:00,3985845715,853563484,2519,8006,1432213260004133,52,0,26467,2,52,14526
2015-05-21 13:01:00,3985845715,853563484,2519,8006,1432213260004136,52,0,26468,2,52,14525
2015-05-21 13:01:00,3985845715,853563484,2519,8006,1432213260004136,52,0,26469,2,52,14524
2015-05-21 13:01:00,2518343064,137671427,46537,80,1432213260004137,122,0,50797,2,248,36133
2015-05-21 13:01:00,3985845715,853563484,2519,8006,1432213260004137,52,0,26470,2,52,14523
2015-05-21 13:01:00,697631127,3617517396,45825,80,1432213260004154,40,8,31976,2,115,39104
2015-05-21 13:01:00,1383761751,2342719636,58033,8443,1432213260004155,878,0,1330,2,56,50255
2015-05-21 13:01:00,3270560579,2233476904,47658,20,1432213260004156,52,0,21193,2,110,32638
2015-05-21 13:01:00,1502601342,2283388147,36126,80,1432213260004157,52,8,56761,2,53,59623
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004169,1450,0,39947,2,86,6195
2015-05-21 13:01:00,2513699595,1344865569,24689,31063,1432213260004173,1466,0,28876,0,116,57917
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004176,1450,0,39948,2,86,6194
2015-05-21 13:01:00,2513699595,1344865569,24689,31063,1432213260004178,1466,0,28877,0,116,57916
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004182,1450,0,39949,2,86,6193
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004184,1450,0,39950,2,86,6192
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004197,1450,0,39951,2,86,6191
2015-05-21 13:01:00,106873753,2342717538,35960,80,1432213260004198,52,0,17610,2,54,41469
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004200,1450,0,39952,2,86,6190
2015-05-21 13:01:00,3270560579,2233476904,47658,20,1432213260004201,52,0,21194,2,110,32637
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004207,1450,0,39953,2,86,6189
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004209,1450,0,39954,2,86,6188
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004211,1450,0,39955,2,86,6187
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004212,1450,0,39956,2,86,6186
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004215,1450,0,39957,2,86,6185
2015-05-21 13:01:00,697631127,3617517396,45825,80,1432213260004216,40,8,31977,2,115,39103
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004220,1450,0,39958,2,86,6184
2015-05-21 13:01:00,2422044700,2422044978,65410,60484,1432213260004230,200,24,329,2,240,30394
2015-05-21 13:01:00,3696713410,2342718052,47064,554,1432213260004230,52,0,39869,2,58,54245
2015-05-21 13:01:00,1987448613,2234919739,33489,80,1432213260004233,52,3,35854,2,54,33446
2015-05-21 13:01:00,3237892605,1554569605,51089,80,1432213260004233,40,0,8169,2,117,40125
2015-05-21 13:01:00,3269485902,150789853,49749,80,1432213260004234,40,0,15779,2,112,48420
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004238,1450,0,39959,2,86,6183
2015-05-21 13:01:00,1987448613,2234919739,33489,80,1432213260004239,52,3,31499,2,54,37801
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004240,1450,0,39960,2,86,6182
2015-05-21 13:01:00,697631127,3617517396,45825,80,1432213260004243,40,8,31978,2,115,39102
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004246,1450,0,39961,2,86,6181
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004248,1450,0,39962,2,86,6180
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004251,1450,0,39963,2,86,6179
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004253,1450,0,39964,2,86,6178
2015-05-21 13:01:00,1657172720,2283388372,37817,80,1432213260004254,52,0,28055,2,58,46984
2015-05-21 13:01:00,848121043,1554569716,59826,80,1432213260004267,64,0,57999,2,53,44331
2015-05-21 13:01:00,1894665574,3225474968,49449,59680,1432213260004274,48,0,1729,2,116,43481
2015-05-21 13:01:00,2088499192,1545329552,56198,61619,1432213260004275,1064,24,54268,2,51,50075
2015-05-21 13:01:00,2518343064,137671427,46537,80,1432213260004279,1500,0,50796,2,248,34756
2015-05-21 13:01:00,3786069169,2299786010,34632,80,1432213260004282,52,0,65019,2,57,4414
2015-05-21 13:01:00,1995740946,4176449383,10993,11563,1432213260004289,78,0,6718,0,55,54019
2015-05-21 13:01:00,2450239594,1672854953,37451,80,1432213260004290,40,0,12457,2,114,29778
2015-05-21 13:01:00,1657172720,2283388372,37817,80,1432213260004295,52,0,28056,2,58,46983
2015-05-21 13:01:00,1737717068,3537945750,29298,17405,1432213260004299,377,0,0,2,54,53021
2015-05-21 13:01:00,1545822392,2676599100,37193,80,1432213260004304,52,0,19517,2,54,62181
2015-05-21 13:01:00,567401222,150790030,40436,80,1432213260004307,52,0,64290,2,58,24639
2015-05-21 13:01:00,4211627771,2243093339,54982,1935,1432213260004319,40,0,3938,2,117,15196
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004322,1450,0,39965,2,86,6177
2015-05-21 13:01:00,2128330549,3617517371,33381,443,1432213260004323,52,0,60997,2,56,20371
2015-05-21 13:01:00,3238295616,2344717707,57249,443,1432213260004323,524,0,10346,2,54,51184
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004329,1450,0,39966,2,86,6176
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004336,1450,0,39967,2,86,6175
2015-05-21 13:01:00,2348557265,2299785499,46882,80,1432213260004338,1500,0,33614,2,57,36561
2015-05-21 13:01:00,2348557265,2299785499,46882,80,1432213260004340,1500,0,33615,2,57,36560
2015-05-21 13:01:00,3270560579,2233476904,47658,20,1432213260004341,52,0,21195,2,110,32636
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004343,1450,0,39968,2,86,6174
2015-05-21 13:01:00,2348557265,2299785499,46882,80,1432213260004344,1500,0,33616,2,57,36559
2015-05-21 13:01:00,2348557265,2299785499,46882,80,1432213260004346,1500,0,33617,2,57,36558
2015-05-21 13:01:00,2348557265,2299785499,46882,80,1432213260004347,1500,0,33618,2,57,36557
2015-05-21 13:01:00,3692841427,2283388166,443,35846,1432213260004348,1450,0,39969,2,86,6173
2015-05-21 13:01:00,2348557265,2299785499,46882,80,1432213260004349,1500,0,33619,2,57,36556
